d2.5_l10,,d3_l10,,d3.5_l10,,d4_l10,
Freq(Hz),SPL(dB),Freq(Hz),SPL(dB),Freq(Hz),SPL(dB),Freq(Hz),SPL(dB)
19338.50098,46.318,19338.50098,46.924,19338.50098,45.557,19338.50098,47.462
19338.86719,46.32,19338.86719,46.924,19338.86719,45.556,19338.86719,47.464
19339.2334,46.322,19339.2334,46.924,19339.2334,45.556,19339.2334,47.466
19339.59961,46.324,19339.59961,46.923,19339.59961,45.555,19339.59961,47.468
19339.96582,46.326,19339.96582,46.923,19339.96582,45.554,19339.96582,47.47
19340.33203,46.328,19340.33203,46.922,19340.33203,45.553,19340.33203,47.472
19340.69824,46.33,19340.69824,46.922,19340.69824,45.552,19340.69824,47.474
19341.06445,46.332,19341.06445,46.921,19341.06445,45.552,19341.06445,47.476
19341.43066,46.334,19341.43066,46.921,19341.43066,45.551,19341.43066,47.478
19341.79688,46.336,19341.79688,46.921,19341.79688,45.55,19341.79688,47.48
19342.16309,46.338,19342.16309,46.92,19342.16309,45.549,19342.16309,47.481
19342.5293,46.34,19342.5293,46.92,19342.5293,45.548,19342.5293,47.483
19342.89551,46.342,19342.89551,46.919,19342.89551,45.548,19342.89551,47.485
19343.26172,46.344,19343.26172,46.919,19343.26172,45.547,19343.26172,47.487
19343.62793,46.346,19343.62793,46.919,19343.62793,45.546,19343.62793,47.489
19343.99414,46.348,19343.99414,46.918,19343.99414,45.545,19343.99414,47.491
19344.36035,46.35,19344.36035,46.918,19344.36035,45.545,19344.36035,47.493
19344.72656,46.352,19344.72656,46.917,19344.72656,45.544,19344.72656,47.495
19345.09277,46.354,19345.09277,46.917,19345.09277,45.543,19345.09277,47.497
19345.45898,46.356,19345.45898,46.917,19345.45898,45.542,19345.45898,47.499
19345.8252,46.358,19345.8252,46.916,19345.8252,45.542,19345.8252,47.501
19346.19141,46.36,19346.19141,46.916,19346.19141,45.541,19346.19141,47.503
19346.55762,46.363,19346.55762,46.915,19346.55762,45.54,19346.55762,47.505
19346.92383,46.365,19346.92383,46.915,19346.92383,45.539,19346.92383,47.507
19347.29004,46.367,19347.29004,46.915,19347.29004,45.538,19347.29004,47.509
19347.65625,46.369,19347.65625,46.914,19347.65625,45.538,19347.65625,47.511
19348.02246,46.371,19348.02246,46.914,19348.02246,45.537,19348.02246,47.513
19348.38867,46.373,19348.38867,46.913,19348.38867,45.536,19348.38867,47.515
19348.75488,46.375,19348.75488,46.913,19348.75488,45.536,19348.75488,47.517
19349.12109,46.377,19349.12109,46.913,19349.12109,45.535,19349.12109,47.519
19349.48731,46.379,19349.48731,46.912,19349.48731,45.534,19349.48731,47.521
19349.85352,46.381,19349.85352,46.912,19349.85352,45.533,19349.85352,47.523
19350.21973,46.383,19350.21973,46.911,19350.21973,45.533,19350.21973,47.525
19350.58594,46.385,19350.58594,46.911,19350.58594,45.532,19350.58594,47.527
19350.95215,46.387,19350.95215,46.911,19350.95215,45.531,19350.95215,47.529
19351.31836,46.389,19351.31836,46.91,19351.31836,45.53,19351.31836,47.531
19351.68457,46.391,19351.68457,46.91,19351.68457,45.53,19351.68457,47.533
19352.05078,46.393,19352.05078,46.91,19352.05078,45.529,19352.05078,47.535
19352.41699,46.395,19352.41699,46.909,19352.41699,45.528,19352.41699,47.537
19352.7832,46.397,19352.7832,46.909,19352.7832,45.527,19352.7832,47.539
19353.14941,46.399,19353.14941,46.908,19353.14941,45.527,19353.14941,47.541
19353.51563,46.401,19353.51563,46.908,19353.51563,45.526,19353.51563,47.543
19353.88184,46.403,19353.88184,46.908,19353.88184,45.525,19353.88184,47.545
19354.24805,46.405,19354.24805,46.907,19354.24805,45.525,19354.24805,47.547
19354.61426,46.407,19354.61426,46.907,19354.61426,45.524,19354.61426,47.549
19354.98047,46.409,19354.98047,46.907,19354.98047,45.523,19354.98047,47.551
19355.34668,46.412,19355.34668,46.906,19355.34668,45.523,19355.34668,47.553
19355.71289,46.414,19355.71289,46.906,19355.71289,45.522,19355.71289,47.555
19356.0791,46.416,19356.0791,46.906,19356.0791,45.521,19356.0791,47.557
19356.44531,46.418,19356.44531,46.905,19356.44531,45.52,19356.44531,47.559
19356.81152,46.42,19356.81152,46.905,19356.81152,45.52,19356.81152,47.561
19357.17773,46.422,19357.17773,46.905,19357.17773,45.519,19357.17773,47.563
19357.54395,46.424,19357.54395,46.904,19357.54395,45.518,19357.54395,47.565
19357.91016,46.426,19357.91016,46.904,19357.91016,45.518,19357.91016,47.567
19358.27637,46.428,19358.27637,46.903,19358.27637,45.517,19358.27637,47.569
19358.64258,46.43,19358.64258,46.903,19358.64258,45.516,19358.64258,47.571
19359.00879,46.432,19359.00879,46.903,19359.00879,45.516,19359.00879,47.573
19359.375,46.434,19359.375,46.902,19359.375,45.515,19359.375,47.575
19359.74121,46.436,19359.74121,46.902,19359.74121,45.514,19359.74121,47.577
19360.10742,46.438,19360.10742,46.902,19360.10742,45.514,19360.10742,47.579
19360.47363,46.44,19360.47363,46.901,19360.47363,45.513,19360.47363,47.581
19360.83984,46.443,19360.83984,46.901,19360.83984,45.512,19360.83984,47.583
19361.20606,46.445,19361.20606,46.901,19361.20606,45.512,19361.20606,47.586
19361.57227,46.447,19361.57227,46.9,19361.57227,45.511,19361.57227,47.588
19361.93848,46.449,19361.93848,46.9,19361.93848,45.51,19361.93848,47.59
19362.30469,46.451,19362.30469,46.9,19362.30469,45.51,19362.30469,47.592
19362.6709,46.453,19362.6709,46.899,19362.6709,45.509,19362.6709,47.594
19363.03711,46.455,19363.03711,46.899,19363.03711,45.508,19363.03711,47.596
19363.40332,46.457,19363.40332,46.899,19363.40332,45.508,19363.40332,47.598
19363.76953,46.459,19363.76953,46.898,19363.76953,45.507,19363.76953,47.6
19364.13574,46.461,19364.13574,46.898,19364.13574,45.506,19364.13574,47.602
19364.50195,46.463,19364.50195,46.898,19364.50195,45.506,19364.50195,47.604
19364.86816,46.465,19364.86816,46.897,19364.86816,45.505,19364.86816,47.606
19365.23438,46.468,19365.23438,46.897,19365.23438,45.504,19365.23438,47.608
19365.60059,46.47,19365.60059,46.897,19365.60059,45.504,19365.60059,47.61
19365.9668,46.472,19365.9668,46.897,19365.9668,45.503,19365.9668,47.613
19366.33301,46.474,19366.33301,46.896,19366.33301,45.503,19366.33301,47.615
19366.69922,46.476,19366.69922,46.896,19366.69922,45.502,19366.69922,47.617
19367.06543,46.478,19367.06543,46.896,19367.06543,45.501,19367.06543,47.619
19367.43164,46.48,19367.43164,46.895,19367.43164,45.501,19367.43164,47.621
19367.79785,46.482,19367.79785,46.895,19367.79785,45.5,19367.79785,47.623
19368.16406,46.484,19368.16406,46.895,19368.16406,45.499,19368.16406,47.625
19368.53027,46.486,19368.53027,46.894,19368.53027,45.499,19368.53027,47.627
19368.89648,46.489,19368.89648,46.894,19368.89648,45.498,19368.89648,47.629
19369.2627,46.491,19369.2627,46.894,19369.2627,45.498,19369.2627,47.632
19369.62891,46.493,19369.62891,46.893,19369.62891,45.497,19369.62891,47.634
19369.99512,46.495,19369.99512,46.893,19369.99512,45.496,19369.99512,47.636
19370.36133,46.497,19370.36133,46.893,19370.36133,45.496,19370.36133,47.638
19370.72754,46.499,19370.72754,46.893,19370.72754,45.495,19370.72754,47.64
19371.09375,46.501,19371.09375,46.892,19371.09375,45.495,19371.09375,47.642
19371.45996,46.503,19371.45996,46.892,19371.45996,45.494,19371.45996,47.644
19371.82617,46.505,19371.82617,46.892,19371.82617,45.493,19371.82617,47.646
19372.19238,46.508,19372.19238,46.891,19372.19238,45.493,19372.19238,47.649
19372.55859,46.51,19372.55859,46.891,19372.55859,45.492,19372.55859,47.651
19372.92481,46.512,19372.92481,46.891,19372.92481,45.492,19372.92481,47.653
19373.29102,46.514,19373.29102,46.891,19373.29102,45.491,19373.29102,47.655
19373.65723,46.516,19373.65723,46.89,19373.65723,45.491,19373.65723,47.657
19374.02344,46.518,19374.02344,46.89,19374.02344,45.49,19374.02344,47.659
19374.38965,46.52,19374.38965,46.89,19374.38965,45.489,19374.38965,47.661
19374.75586,46.522,19374.75586,46.889,19374.75586,45.489,19374.75586,47.664
19375.12207,46.524,19375.12207,46.889,19375.12207,45.488,19375.12207,47.666
19375.48828,46.527,19375.48828,46.889,19375.48828,45.488,19375.48828,47.668
19375.85449,46.529,19375.85449,46.889,19375.85449,45.487,19375.85449,47.67
19376.2207,46.531,19376.2207,46.888,19376.2207,45.487,19376.2207,47.672
19376.58691,46.533,19376.58691,46.888,19376.58691,45.486,19376.58691,47.674
19376.95313,46.535,19376.95313,46.888,19376.95313,45.486,19376.95313,47.676
19377.31934,46.537,19377.31934,46.888,19377.31934,45.485,19377.31934,47.679
19377.68555,46.539,19377.68555,46.887,19377.68555,45.484,19377.68555,47.681
19378.05176,46.542,19378.05176,46.887,19378.05176,45.484,19378.05176,47.683
19378.41797,46.544,19378.41797,46.887,19378.41797,45.483,19378.41797,47.685
19378.78418,46.546,19378.78418,46.886,19378.78418,45.483,19378.78418,47.687
19379.15039,46.548,19379.15039,46.886,19379.15039,45.482,19379.15039,47.689
19379.5166,46.55,19379.5166,46.886,19379.5166,45.482,19379.5166,47.692
19379.88281,46.552,19379.88281,46.886,19379.88281,45.481,19379.88281,47.694
19380.24902,46.554,19380.24902,46.885,19380.24902,45.481,19380.24902,47.696
19380.61523,46.557,19380.61523,46.885,19380.61523,45.48,19380.61523,47.698
19380.98145,46.559,19380.98145,46.885,19380.98145,45.48,19380.98145,47.7
19381.34766,46.561,19381.34766,46.885,19381.34766,45.479,19381.34766,47.703
19381.71387,46.563,19381.71387,46.884,19381.71387,45.479,19381.71387,47.705
19382.08008,46.565,19382.08008,46.884,19382.08008,45.478,19382.08008,47.707
19382.44629,46.567,19382.44629,46.884,19382.44629,45.478,19382.44629,47.709
19382.8125,46.569,19382.8125,46.884,19382.8125,45.477,19382.8125,47.711
19383.17871,46.572,19383.17871,46.883,19383.17871,45.477,19383.17871,47.714
19383.54492,46.574,19383.54492,46.883,19383.54492,45.476,19383.54492,47.716
19383.91113,46.576,19383.91113,46.883,19383.91113,45.476,19383.91113,47.718
19384.27734,46.578,19384.27734,46.883,19384.27734,45.475,19384.27734,47.72
19384.64356,46.58,19384.64356,46.883,19384.64356,45.475,19384.64356,47.722
19385.00977,46.582,19385.00977,46.882,19385.00977,45.474,19385.00977,47.724
19385.37598,46.585,19385.37598,46.882,19385.37598,45.474,19385.37598,47.727
19385.74219,46.587,19385.74219,46.882,19385.74219,45.473,19385.74219,47.729
19386.1084,46.589,19386.1084,46.882,19386.1084,45.473,19386.1084,47.731
19386.47461,46.591,19386.47461,46.881,19386.47461,45.472,19386.47461,47.733
19386.84082,46.593,19386.84082,46.881,19386.84082,45.472,19386.84082,47.736
19387.20703,46.595,19387.20703,46.881,19387.20703,45.471,19387.20703,47.738
19387.57324,46.598,19387.57324,46.881,19387.57324,45.471,19387.57324,47.74
19387.93945,46.6,19387.93945,46.88,19387.93945,45.47,19387.93945,47.742
19388.30566,46.602,19388.30566,46.88,19388.30566,45.47,19388.30566,47.744
19388.67188,46.604,19388.67188,46.88,19388.67188,45.469,19388.67188,47.747
19389.03809,46.606,19389.03809,46.88,19389.03809,45.469,19389.03809,47.749
19389.4043,46.609,19389.4043,46.88,19389.4043,45.468,19389.4043,47.751
19389.77051,46.611,19389.77051,46.879,19389.77051,45.468,19389.77051,47.753
19390.13672,46.613,19390.13672,46.879,19390.13672,45.468,19390.13672,47.756
19390.50293,46.615,19390.50293,46.879,19390.50293,45.467,19390.50293,47.758
19390.86914,46.617,19390.86914,46.879,19390.86914,45.467,19390.86914,47.76
19391.23535,46.619,19391.23535,46.879,19391.23535,45.466,19391.23535,47.762
19391.60156,46.622,19391.60156,46.878,19391.60156,45.466,19391.60156,47.764
19391.96777,46.624,19391.96777,46.878,19391.96777,45.465,19391.96777,47.767
19392.33398,46.626,19392.33398,46.878,19392.33398,45.465,19392.33398,47.769
19392.7002,46.628,19392.7002,46.878,19392.7002,45.464,19392.7002,47.771
19393.06641,46.63,19393.06641,46.878,19393.06641,45.464,19393.06641,47.773
19393.43262,46.633,19393.43262,46.877,19393.43262,45.464,19393.43262,47.776
19393.79883,46.635,19393.79883,46.877,19393.79883,45.463,19393.79883,47.778
19394.16504,46.637,19394.16504,46.877,19394.16504,45.463,19394.16504,47.78
19394.53125,46.639,19394.53125,46.877,19394.53125,45.462,19394.53125,47.782
19394.89746,46.641,19394.89746,46.877,19394.89746,45.462,19394.89746,47.785
19395.26367,46.644,19395.26367,46.876,19395.26367,45.462,19395.26367,47.787
19395.62988,46.646,19395.62988,46.876,19395.62988,45.461,19395.62988,47.789
19395.99609,46.648,19395.99609,46.876,19395.99609,45.461,19395.99609,47.791
19396.36231,46.65,19396.36231,46.876,19396.36231,45.46,19396.36231,47.794
19396.72852,46.652,19396.72852,46.876,19396.72852,45.46,19396.72852,47.796
19397.09473,46.655,19397.09473,46.875,19397.09473,45.46,19397.09473,47.798
19397.46094,46.657,19397.46094,46.875,19397.46094,45.459,19397.46094,47.8
19397.82715,46.659,19397.82715,46.875,19397.82715,45.459,19397.82715,47.803
19398.19336,46.661,19398.19336,46.875,19398.19336,45.458,19398.19336,47.805
19398.55957,46.664,19398.55957,46.875,19398.55957,45.458,19398.55957,47.807
19398.92578,46.666,19398.92578,46.875,19398.92578,45.458,19398.92578,47.81
19399.29199,46.668,19399.29199,46.874,19399.29199,45.457,19399.29199,47.812
19399.6582,46.67,19399.6582,46.874,19399.6582,45.457,19399.6582,47.814
19400.02441,46.672,19400.02441,46.874,19400.02441,45.457,19400.02441,47.816
19400.39063,46.675,19400.39063,46.874,19400.39063,45.456,19400.39063,47.819
19400.75684,46.677,19400.75684,46.874,19400.75684,45.456,19400.75684,47.821
19401.12305,46.679,19401.12305,46.874,19401.12305,45.455,19401.12305,47.823
19401.48926,46.681,19401.48926,46.873,19401.48926,45.455,19401.48926,47.825
19401.85547,46.684,19401.85547,46.873,19401.85547,45.455,19401.85547,47.828
19402.22168,46.686,19402.22168,46.873,19402.22168,45.454,19402.22168,47.83
19402.58789,46.688,19402.58789,46.873,19402.58789,45.454,19402.58789,47.832
19402.9541,46.69,19402.9541,46.873,19402.9541,45.454,19402.9541,47.835
19403.32031,46.692,19403.32031,46.873,19403.32031,45.453,19403.32031,47.837
19403.68652,46.695,19403.68652,46.872,19403.68652,45.453,19403.68652,47.839
19404.05273,46.697,19404.05273,46.872,19404.05273,45.453,19404.05273,47.841
19404.41895,46.699,19404.41895,46.872,19404.41895,45.452,19404.41895,47.844
19404.78516,46.701,19404.78516,46.872,19404.78516,45.452,19404.78516,47.846
19405.15137,46.704,19405.15137,46.872,19405.15137,45.452,19405.15137,47.848
19405.51758,46.706,19405.51758,46.872,19405.51758,45.451,19405.51758,47.851
19405.88379,46.708,19405.88379,46.872,19405.88379,45.451,19405.88379,47.853
19406.25,46.71,19406.25,46.871,19406.25,45.451,19406.25,47.855
19406.61621,46.713,19406.61621,46.871,19406.61621,45.45,19406.61621,47.858
19406.98242,46.715,19406.98242,46.871,19406.98242,45.45,19406.98242,47.86
19407.34863,46.717,19407.34863,46.871,19407.34863,45.45,19407.34863,47.862
19407.71484,46.719,19407.71484,46.871,19407.71484,45.45,19407.71484,47.864
19408.08106,46.722,19408.08106,46.871,19408.08106,45.449,19408.08106,47.867
19408.44727,46.724,19408.44727,46.871,19408.44727,45.449,19408.44727,47.869
19408.81348,46.726,19408.81348,46.871,19408.81348,45.449,19408.81348,47.871
19409.17969,46.728,19409.17969,46.87,19409.17969,45.448,19409.17969,47.874
19409.5459,46.731,19409.5459,46.87,19409.5459,45.448,19409.5459,47.876
19409.91211,46.733,19409.91211,46.87,19409.91211,45.448,19409.91211,47.878
19410.27832,46.735,19410.27832,46.87,19410.27832,45.448,19410.27832,47.881
19410.64453,46.738,19410.64453,46.87,19410.64453,45.447,19410.64453,47.883
19411.01074,46.74,19411.01074,46.87,19411.01074,45.447,19411.01074,47.885
19411.37695,46.742,19411.37695,46.87,19411.37695,45.447,19411.37695,47.888
19411.74316,46.744,19411.74316,46.87,19411.74316,45.446,19411.74316,47.89
19412.10938,46.747,19412.10938,46.869,19412.10938,45.446,19412.10938,47.892
19412.47559,46.749,19412.47559,46.869,19412.47559,45.446,19412.47559,47.895
19412.8418,46.751,19412.8418,46.869,19412.8418,45.446,19412.8418,47.897
19413.20801,46.753,19413.20801,46.869,19413.20801,45.445,19413.20801,47.899
19413.57422,46.756,19413.57422,46.869,19413.57422,45.445,19413.57422,47.902
19413.94043,46.758,19413.94043,46.869,19413.94043,45.445,19413.94043,47.904
19414.30664,46.76,19414.30664,46.869,19414.30664,45.445,19414.30664,47.906
19414.67285,46.762,19414.67285,46.869,19414.67285,45.444,19414.67285,47.909
19415.03906,46.765,19415.03906,46.869,19415.03906,45.444,19415.03906,47.911
19415.40527,46.767,19415.40527,46.868,19415.40527,45.444,19415.40527,47.913
19415.77148,46.769,19415.77148,46.868,19415.77148,45.444,19415.77148,47.916
19416.1377,46.772,19416.1377,46.868,19416.1377,45.444,19416.1377,47.918
19416.50391,46.774,19416.50391,46.868,19416.50391,45.443,19416.50391,47.92
19416.87012,46.776,19416.87012,46.868,19416.87012,45.443,19416.87012,47.923
19417.23633,46.778,19417.23633,46.868,19417.23633,45.443,19417.23633,47.925
19417.60254,46.781,19417.60254,46.868,19417.60254,45.443,19417.60254,47.927
19417.96875,46.783,19417.96875,46.868,19417.96875,45.442,19417.96875,47.93
19418.33496,46.785,19418.33496,46.868,19418.33496,45.442,19418.33496,47.932
19418.70117,46.788,19418.70117,46.868,19418.70117,45.442,19418.70117,47.934
19419.06738,46.79,19419.06738,46.868,19419.06738,45.442,19419.06738,47.937
19419.43359,46.792,19419.43359,46.868,19419.43359,45.442,19419.43359,47.939
19419.79981,46.795,19419.79981,46.867,19419.79981,45.441,19419.79981,47.941
19420.16602,46.797,19420.16602,46.867,19420.16602,45.441,19420.16602,47.944
19420.53223,46.799,19420.53223,46.867,19420.53223,45.441,19420.53223,47.946
19420.89844,46.801,19420.89844,46.867,19420.89844,45.441,19420.89844,47.948
19421.26465,46.804,19421.26465,46.867,19421.26465,45.441,19421.26465,47.951
19421.63086,46.806,19421.63086,46.867,19421.63086,45.441,19421.63086,47.953
19421.99707,46.808,19421.99707,46.867,19421.99707,45.44,19421.99707,47.955
19422.36328,46.811,19422.36328,46.867,19422.36328,45.44,19422.36328,47.958
19422.72949,46.813,19422.72949,46.867,19422.72949,45.44,19422.72949,47.96
19423.0957,46.815,19423.0957,46.867,19423.0957,45.44,19423.0957,47.962
19423.46191,46.818,19423.46191,46.867,19423.46191,45.44,19423.46191,47.965
19423.82813,46.82,19423.82813,46.867,19423.82813,45.44,19423.82813,47.967
19424.19434,46.822,19424.19434,46.867,19424.19434,45.439,19424.19434,47.97
19424.56055,46.825,19424.56055,46.867,19424.56055,45.439,19424.56055,47.972
19424.92676,46.827,19424.92676,46.866,19424.92676,45.439,19424.92676,47.974
19425.29297,46.829,19425.29297,46.866,19425.29297,45.439,19425.29297,47.977
19425.65918,46.832,19425.65918,46.866,19425.65918,45.439,19425.65918,47.979
19426.02539,46.834,19426.02539,46.866,19426.02539,45.439,19426.02539,47.981
19426.3916,46.836,19426.3916,46.866,19426.3916,45.439,19426.3916,47.984
19426.75781,46.838,19426.75781,46.866,19426.75781,45.438,19426.75781,47.986
19427.12402,46.841,19427.12402,46.866,19427.12402,45.438,19427.12402,47.989
19427.49023,46.843,19427.49023,46.866,19427.49023,45.438,19427.49023,47.991
